"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-11-06","2024","11","06","","12.3","","-10.5","","0.9","","17.1","","0.0","","","","","","0.0","","","","27","","58",""
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-11-07","2024","11","07","","15.6","","5.3","","10.5","","7.5","","0.0","","","","","","0.0","","","","30","","45",""
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-11-08","2024","11","08","","18.3","","0.4","","9.4","","8.6","","0.0","","","","","","0.0","","","","26","","59",""
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-11-09","2024","11","09","","10.9","","-3.4","","3.8","","14.2","","0.0","","","","","","0.0","","","","","M","","M"
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-11-10","2024","11","10","","4.5","","-5.9","","-0.7","","18.7","","0.0","","","","","","0.0","","","","","M","","M"
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-11-11","2024","11","11","","13.8","","-6.2","","3.8","","14.2","","0.0","","","","","","0.0","","","","","M","","M"
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-11-12","2024","11","12","","9.5","","-6.7","","1.4","","16.6","","0.0","","","","","","0.0","","","","25","","37",""
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-11-13","2024","11","13","","8.7","","-6.5","","1.1","","16.9","","0.0","","","","","","0.0","","","","26","","41",""
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-11-14","2024","11","14","","6.7","","-3.0","","1.9","","16.1","","0.0","","","","","","0.0","","","","","M","","M"
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-11-15","2024","11","15","","3.7","","-7.6","","-2.0","","20.0","","0.0","","","","","","0.0","","","","","M","","M"
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-11-16","2024","11","16","","6.9","","-12.1","","-2.6","","20.6","","0.0","","","","","","0.0","","","","","M","","M"
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-11-17","2024","11","17","","9.8","","-4.1","","2.9","","15.1","","0.0","","","","","","0.0","","","","30","","37",""
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-11-18","2024","11","18","","-2.6","","-11.2","","-6.9","","24.9","","0.0","","","","","","2.5","","","","","M","","M"
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-11-19","2024","11","19","","-4.2","","-11.9","","-8.1","","26.1","","0.0","","","","","","4.8","","","","","M","","M"
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-11-20","2024","11","20","","-8.4","","-11.0","","-9.7","","27.7","","0.0","","","","","","0.0","","","","12","","32",""
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-11-21","2024","11","21","","-10.2","","-17.8","","-14.0","","32.0","","0.0","","","","","","0.4","","","","","M","","M"
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-11-22","2024","11","22","","-10.4","","-16.8","","-13.6","","31.6","","0.0","","","","","","0.4","","","","","M","","M"
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-11-23","2024","11","23","","-11.4","","-13.6","","-12.5","","30.5","","0.0","","","","","","0.8","","","","33","","41",""
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-11-24","2024","11","24","","-12.4","","-22.5","","-17.5","","35.5","","0.0","","","","","","0.0","","","","","M","","M"
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-11-25","2024","11","25","","-12.9","","-23.5","","-18.2","","36.2","","0.0","","","","","","0.0","","","","","M","","M"
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-11-26","2024","11","26","","-4.2","","-21.4","","-12.8","","30.8","","0.0","","","","","","0.0","","","","35","","32",""
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-11-27","2024","11","27","","-8.1","","-20.3","","-14.2","","32.2","","0.0","","","","","","0.0","","","","","M","","M"
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-11-28","2024","11","28","","-15.0","","-22.5","","-18.8","","36.8","","0.0","","","","","","0.0","","","","","M","","M"
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-11-29","2024","11","29","","-15.2","","-22.0","","-18.6","","36.6","","0.0","","","","","","0.0","","","","","M","","M"
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-11-30","2024","11","30","","-13.6","","-22.1","","-17.9","","35.9","","0.0","","","","","","0.0","","","","","M","","M"
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-12-01","2024","12","01","","-14.3","","-24.1","","-19.2","","37.2","","0.0","","","","","","0.0","","","","","M","","M"
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-12-02","2024","12","02","","7.9","","-20.0","","-6.1","","24.1","","0.0","","","","","","0.0","","","","27","","54",""
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-12-03","2024","12","03","","8.0","","-6.0","","1.0","","17.0","","0.0","","","","","","0.0","","","","27","","55",""
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-12-04","2024","12","04","","1.0","","-8.0","","-3.5","","21.5","","0.0","","","","","","0.0","","","","","M","","M"
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-12-05","2024","12","05","","5.0","","-7.2","","-1.1","","19.1","","0.0","","","","","","0.0","","","","","M","","M"
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-12-06","2024","12","06","","9.8","","-2.8","","3.5","","14.5","","0.0","","","","","","0.0","","","","26","","59",""
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-12-07","2024","12","07","","9.4","","1.9","","5.7","","12.3","","0.0","","","","","","0.0","","","","32","","55",""
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-12-08","2024","12","08","","5.0","","-1.9","","1.6","","16.4","","0.0","","","","","","0.0","","","","35","","41",""
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-12-09","2024","12","09","","0.6","","-10.5","","-5.0","","23.0","","0.0","","","","","","0.0","","","","","M","","M"
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-12-10","2024","12","10","","-0.5","","-8.6","","-4.6","","22.6","","0.0","","","","","","0.0","","","","","M","","M"
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-12-11","2024","12","11","","0.8","","-6.9","","-3.1","","21.1","","0.0","","","","","","0.0","","","","","M","","M"
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-12-12","2024","12","12","","-1.5","","-11.7","","-6.6","","24.6","","0.0","","","","","","0.0","","","","","M","","M"
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-12-13","2024","12","13","","6.0","","-7.2","","-0.6","","18.6","","0.0","","","","","","0.0","","","","","M","","M"
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-12-14","2024","12","14","","3.8","","-9.0","","-2.6","","20.6","","0.0","","","","","","0.0","","","","","M","","M"
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-12-15","2024","12","15","","4.3","","-11.6","","-3.7","","21.7","","0.0","","","","","","0.0","","","","28","","45",""
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-12-16","2024","12","16","","-8.0","","-14.6","","-11.3","","29.3","","0.0","","","","","","0.0","","","","","M","","M"
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-12-17","2024","12","17","","-10.4","","-16.4","","-13.4","","31.4","","0.0","","","","","","0.0","","","","15","","32",""
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-12-18","2024","12","18","","-14.3","","-18.9","","-16.6","","34.6","","0.0","","","","","","0.0","","","","34","","39",""
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-12-19","2024","12","19","","-5.4","","-20.1","","-12.8","","30.8","","0.0","","","","","","0.0","","","","","M","","M"
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-12-20","2024","12","20","","9.4","","-13.0","","-1.8","","19.8","","0.0","","","","","","0.0","","","","28","","37",""
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-12-21","2024","12","21","","8.2","","-7.4","","0.4","","17.6","","0.0","","","","","","0.0","","","","","M","","M"
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-12-22","2024","12","22","","7.4","","-5.0","","1.2","","16.8","","0.0","","","","","","0.0","","","","27","","46",""
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-12-23","2024","12","23","","7.9","","-5.1","","1.4","","16.6","","0.0","","","","","","0.0","","","","27","","58",""
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-12-24","2024","12","24","","8.2","","-5.7","","1.3","","16.7","","0.0","","","","","","0.0","","","","24","","39",""
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-12-25","2024","12","25","","4.7","","-2.7","","1.0","","17.0","","0.0","","","","","","0.0","","","","27","","54",""
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-12-26","2024","12","26","","4.1","","-8.3","","-2.1","","20.1","","0.0","","","","","","0.0","","","","27","","33",""
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-12-27","2024","12","27","","4.9","","-6.0","","-0.6","","18.6","","0.0","","","","","","0.0","","","","28","","41",""
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-12-28","2024","12","28","","0.7","","-10.5","","-4.9","","22.9","","0.0","","","","","","0.0","","","","","M","","M"
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-12-29","2024","12","29","","-1.0","","-11.6","","-6.3","","24.3","","0.0","","","","","","0.0","","","","","M","","M"
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-12-30","2024","12","30","","-3.8","","-7.1","","-5.5","","23.5","","0.0","","","","","","0.4","","","","","M","","M"
"-114.37","51.11","CALGARY SPRINGBANK A","3031109","2024-12-31","2024","12","31","","-7.1","","-11.7","","-9.4","","27.4","","0.0","","","","","","0.4","","","","","M","","M"
